Model,Rank,Feature,Importance,Cumulative_Importance
Model 4,17,OverallIndex_YoY_last1,0.0002869964708326139,0.9967360969878329
Model 4,18,ROA_last1,0.0002781696033849283,0.9970142665912178
Model 4,19,SOX_YoY_Lag3,0.0002260804087011391,0.9972403469999189
Model 4,20,DJIA_YoY_Lag2,0.00021355039702622484,0.9974538973969451
Model 4,1,QuarterlyVolatility_Lag1,0.8877354271731938,0.8877354271731938
Model 4,2,Spread_cur,0.08638659134796355,0.9741220185211573
Model 4,3,QuarterlyVolatility_Lag3,0.013828024803345777,0.9879500433245031
Model 4,4,QuarterlyVolatility_Lag2,0.001386720994142262,0.9893367643186454
Model 4,5,ROE_last1,0.0010105446159356102,0.990347308934581
Model 4,6,Last3mCumulativeRevenueGrowthRate_last1,0.0009555129537169366,0.991302821888298
Model 4,7,FnG_YoY,0.000906140759299485,0.9922089626475975
Model 4,8,SP500_YoY,0.0007762907021420474,0.9929852533497395
Model 4,9,FnG_YoY_Lag2,0.0006882376465579546,0.9936734909962975
Model 4,10,TotalUnempPct_YoY_Lag3_last1,0.0006202220981131887,0.9942937130944107
Model 4,11,IXIC_YoY_Lag1,0.0005554471922896905,0.9948491602867005
Model 4,12,IXIC_YoY_Lag2,0.0004146698698445009,0.995263830156545
Model 4,13,ROA_last1,0.00038680349797548877,0.9956506336545204
Model 4,14,DJIA_YoY,0.0003662711029577307,0.9960169047574782
Model 4,15,RediscountRate_YoY_Lag3_last1,0.00034724762972997505,0.9963641523872081
Model 4,16,TradingMoney_cur,0.00031030114521662645,0.9966744535324247
Model 4,17,DJIA_YoY_Lag2,0.00023147957825851262,0.9969059331106832
Model 4,18,OverallIndex_YoY_last1,0.00020950334256809126,0.9971154364532513
Model 4,19,TotalUnempPct_YoY_Lag1_last1,0.00020945443033131136,0.9973248908835826
Model 4,20,VIX_YoY_Lag2,0.00019251080513906586,0.9975174016887216
Model 4,1,QuarterlyVolatility_Lag1,0.8878372908865617,0.8878372908865617
Model 4,2,Spread_cur,0.08623806027312725,0.9740753511596889
Model 4,3,QuarterlyVolatility_Lag3,0.01395571904540274,0.9880310702050916
Model 4,4,QuarterlyVolatility_Lag2,0.0013452845219433412,0.989376354727035
Model 4,5,FnG_YoY,0.0009684903360475387,0.9903448450630825
Model 4,6,ROE_last1,0.000964532203774149,0.9913093772668566
Model 4,7,Last3mCumulativeRevenueGrowthRate_last1,0.0008646288194511904,0.9921740060863078
Model 4,8,FnG_YoY_Lag2,0.0007106550401961339,0.992884661126504
Model 4,9,TotalUnempPct_YoY_Lag3_last1,0.0006912012281293798,0.9935758623546334
Model 4,10,SP500_YoY,0.0006665519113276772,0.994242414265961
Model 4,11,IXIC_YoY_Lag1,0.0005077163419355433,0.9947501306078966
Model 4,12,IXIC_YoY_Lag2,0.00037585390399314666,0.9951259845118898
Model 4,13,DJIA_YoY,0.0003439974332865854,0.9954699819451764
Model 4,14,ROA_last1,0.00033638456520911547,0.9958063665103856
Model 4,15,RediscountRate_YoY_Lag3_last1,0.0003289269193879523,0.9961352934297735
Model 4,16,TradingMoney_cur,0.0002727170821908768,0.9964080105119644
Model 4,17,OverallIndex_YoY_last1,0.00022072321710649737,0.9966287337290709
Model 4,18,TotalUnempPct_YoY_Lag1_last1,0.00021451942986410206,0.996843253158935
Model 4,19,TotalUnempPct_last1,0.00020678350592076046,0.9970500366648557
Model 4,20,DJIA_YoY_Lag2,0.00019714094672936062,0.9972471776115851
Model 4,1,QuarterlyVolatility_Lag1,0.41960928550611365,0.41960928550611365
Model 4,2,QuarterlyVolatility_Lag2,0.14509160848305777,0.5647008939891714
Model 4,3,Spread_cur,0.12854616827667203,0.6932470622658435
Model 4,4,QuarterlyVolatility_Lag3,0.05863415084151131,0.7518812131073549
Model 4,5,TradingMoney_cur,0.02831057351175646,0.7801917866191114
Model 4,6,TradingTurnover_cur,0.025047051154872296,0.8052388377739836
Model 4,7,TradingVolume_cur,0.023754866897462826,0.8289937046714465
Model 4,8,ROE_last1,0.017564806606388986,0.8465585112778355
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.016970923429175205,0.8635294347070107
Model 4,10,ROA_last1,0.016310359377467443,0.8798397940844782
Model 4,11,Last3mCumulativeRevenue_last1,0.01410639825732141,0.8939461923417996
Model 4,12,ClosingPrice_cur,0.010105922009900832,0.9040521143517004
Model 4,13,EPS_last1,0.00922140799274689,0.9132735223444473
Model 4,14,GrossMargin_last1,0.007405107443260986,0.9206786297877082
Model 4,15,VIX_YoY_Lag2,0.0037630462279864725,0.9244416760156947
Model 4,16,FnG_YoY,0.003173705589612628,0.9276153816053073
Model 4,17,TotalUnempPct_YoY_last1,0.002828138590653571,0.9304435201959609
Model 4,18,IXIC_YoY,0.0027779249544770852,0.9332214451504379
Model 4,19,VIX_YoY_Lag3,0.0025818289161290173,0.9358032740665669
Model 4,20,IXIC_YoY_Lag3,0.002538437325426001,0.938341711391993
Model 4,1,QuarterlyVolatility_Lag1,0.3825242587821921,0.3825242587821921
Model 4,2,QuarterlyVolatility_Lag2,0.15470898096957297,0.5372332397517651
Model 4,3,Spread_cur,0.14539814302701023,0.6826313827787753
Model 4,4,QuarterlyVolatility_Lag3,0.06494198551056916,0.7475733682893445
Model 4,5,TradingMoney_cur,0.030142295436517988,0.7777156637258625
Model 4,6,TradingTurnover_cur,0.026106236800840944,0.8038219005267034
Model 4,7,TradingVolume_cur,0.023089110003918976,0.8269110105306224
Model 4,8,ROE_last1,0.018624758925120607,0.845535769455743
Model 4,9,ROA_last1,0.016604317414225512,0.8621400868699686
Model 4,10,Last3mCumulativeRevenueGrowthRate_last1,0.01588640438412114,0.8780264912540897
Model 4,11,Last3mCumulativeRevenue_last1,0.01588040697952992,0.8939068982336197
Model 4,12,ClosingPrice_cur,0.0103387068105217,0.9042456050441414
Model 4,13,EPS_last1,0.008857547492339971,0.9131031525364814
Model 4,14,GrossMargin_last1,0.007207170831651059,0.9203103233681325
Model 4,15,VIX_YoY_Lag2,0.003469220597448875,0.9237795439655814
Model 4,16,FnG_YoY,0.0030310727830696015,0.926810616748651
Model 4,17,IXIC_YoY,0.0027233142375822305,0.9295339309862332
Model 4,18,TotalUnempPct_YoY_last1,0.002674075250620057,0.9322080062368532
Model 4,19,VIX_YoY_Lag3,0.0026630619180535208,0.9348710681549067
Model 4,20,FnG_YoY_Lag2,0.0024756742818562282,0.937346742436763
Model 4,1,QuarterlyVolatility_Lag1,0.3769537292737905,0.3769537292737905
Model 4,2,QuarterlyVolatility_Lag2,0.15925096771986244,0.5362046969936529
Model 4,3,Spread_cur,0.14704647570577803,0.6832511726994309
Model 4,4,QuarterlyVolatility_Lag3,0.06546145566189215,0.748712628361323
Model 4,5,TradingMoney_cur,0.029779034797253957,0.778491663158577
Model 4,6,TradingTurnover_cur,0.02637765163318075,0.8048693147917577
Model 4,7,TradingVolume_cur,0.022988940495004342,0.827858255286762
Model 4,8,ROE_last1,0.018287622098028224,0.8461458773847903
Model 4,9,ROA_last1,0.016282077327517533,0.8624279547123078
Model 4,10,Last3mCumulativeRevenue_last1,0.01628155425347223,0.87870950896578
Model 4,11,Last3mCumulativeRevenueGrowthRate_last1,0.015849406193781033,0.8945589151595611
Model 4,12,ClosingPrice_cur,0.00988597125046836,0.9044448864100294
Model 4,13,EPS_last1,0.00851478322256173,0.9129596696325911
Model 4,14,GrossMargin_last1,0.00720346132241936,0.9201631309550105
Model 4,15,VIX_YoY_Lag2,0.0032509010625917253,0.9234140320176022
Model 4,16,FnG_YoY,0.0030342787631752613,0.9264483107807775
Model 4,17,VIX_YoY_Lag3,0.002733592271748415,0.9291819030525259
Model 4,18,TotalUnempPct_YoY_last1,0.0026391031865173197,0.9318210062390432
Model 4,19,VIX_YoY_Lag1,0.00263109811394726,0.9344521043529904
Model 4,20,IXIC_YoY,0.002578967761579804,0.9370310721145703
Model 4,1,QuarterlyVolatility_Lag1,0.4170695039886728,0.4170695039886728
Model 4,2,QuarterlyVolatility_Lag2,0.15620319275245687,0.5732726967411297
Model 4,3,Spread_cur,0.13788130428871562,0.7111540010298453
Model 4,4,QuarterlyVolatility_Lag3,0.060164026035830695,0.771318027065676
Model 4,5,TradingMoney_cur,0.029957996335855858,0.8012760234015318
Model 4,6,TradingTurnover_cur,0.023712791206781075,0.8249888146083129
Model 4,7,TradingVolume_cur,0.02113715190420956,0.8461259665125225
Model 4,8,Last3mCumulativeRevenueGrowthRate_last1,0.01666677994915388,0.8627927464616764
Model 4,9,ROA_last1,0.015061424750673593,0.87785417121235
Model 4,10,ROE_last1,0.01483187971873697,0.892686050931087
Model 4,11,Last3mCumulativeRevenue_last1,0.01440119618518322,0.9070872471162702
Model 4,12,ClosingPrice_cur,0.008464425701814849,0.915551672818085
Model 4,13,EPS_last1,0.006691496162749817,0.9222431689808348
Model 4,14,GrossMargin_last1,0.005771613129423159,0.928014782110258
Model 4,15,VIX_YoY_Lag2,0.0028863510718943044,0.9309011331821523
Model 4,16,FnG_YoY,0.0026644489422487914,0.9335655821244011
Model 4,17,SOX_YoY_Lag3,0.0025166140877911536,0.9360821962121922
Model 4,18,IXIC_YoY,0.0025083026814591985,0.9385904988936514
Model 4,19,VIX_YoY_Lag3,0.002422250290089502,0.9410127491837409
Model 4,20,FnG_YoY_Lag3,0.0023920381766749763,0.9434047873604159
Model 4,1,QuarterlyVolatility_Lag1,0.39103209812395623,0.39103209812395623
Model 4,2,QuarterlyVolatility_Lag2,0.16394977839107944,0.5549818765150356
Model 4,3,Spread_cur,0.1490892576916809,0.7040711342067165
Model 4,4,QuarterlyVolatility_Lag3,0.06382139943672666,0.7678925336434432
Model 4,5,TradingMoney_cur,0.030115060121610703,0.7980075937650539
Model 4,6,TradingTurnover_cur,0.023496676382748407,0.8215042701478024
Model 4,7,TradingVolume_cur,0.02276088993167387,0.8442651600794763
Model 4,8,ROE_last1,0.015896549847352698,0.8601617099268289
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.015365589230911192,0.8755272991577401
Model 4,10,ROA_last1,0.014773542326158812,0.8903008414838989
Model 4,11,Last3mCumulativeRevenue_last1,0.014656095722182239,0.9049569372060811
Model 4,12,ClosingPrice_cur,0.008643340536229135,0.9136002777423102
Model 4,13,EPS_last1,0.0068587130825838,0.920458990824894
Model 4,14,GrossMargin_last1,0.006081105074148292,0.9265400958990423
Model 4,15,VIX_YoY_Lag2,0.0027869211119643826,0.9293270170110067
Model 4,16,FnG_YoY,0.002707397302162509,0.9320344143131692
Model 4,17,IXIC_YoY,0.002614058376665845,0.9346484726898351
Model 4,18,VIX_YoY_Lag1,0.0025486621475660225,0.9371971348374011
Model 4,19,TotalUnempPct_YoY_last1,0.0024920894930174726,0.9396892243304186
Model 4,20,FnG_YoY_Lag2,0.0024903364063386985,0.9421795607367572
Model 4,1,QuarterlyVolatility_Lag1,0.3846246246203723,0.3846246246203723
Model 4,2,QuarterlyVolatility_Lag2,0.16767097452847635,0.5522955991488486
Model 4,3,Spread_cur,0.150988829788114,0.7032844289369626
Model 4,4,QuarterlyVolatility_Lag3,0.06612192893184841,0.7694063578688111
Model 4,5,TradingMoney_cur,0.03006387256218057,0.7994702304309916
Model 4,6,TradingTurnover_cur,0.023933767029560814,0.8234039974605525
Model 4,7,TradingVolume_cur,0.02168339277858238,0.8450873902391348
Model 4,8,ROE_last1,0.016161615709864786,0.8612490059489996
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.015142623539844729,0.8763916294888443
Model 4,10,Last3mCumulativeRevenue_last1,0.014658713910743233,0.8910503433995876
Model 4,11,ROA_last1,0.01403175118849736,0.9050820945880849
Model 4,12,ClosingPrice_cur,0.008570791653635744,0.9136528862417206
Model 4,13,EPS_last1,0.006731621301320858,0.9203845075430415
Model 4,14,GrossMargin_last1,0.00593067108331438,0.9263151786263558
Model 4,15,VIX_YoY_Lag2,0.0028152210240104886,0.9291303996503663
Model 4,16,FnG_YoY,0.002770451264279629,0.9319008509146459
Model 4,17,VIX_YoY_Lag1,0.0026485623955039127,0.9345494133101498
Model 4,18,IXIC_YoY,0.002585114539528408,0.9371345278496782
Model 4,19,TotalUnempPct_YoY_last1,0.002511682293270586,0.9396462101429488
Model 4,20,VIX_YoY_Lag3,0.002401587625378544,0.9420477977683274
Model 4,1,QuarterlyVolatility_Lag1,0.4065316507608707,0.4065316507608707
Model 4,2,QuarterlyVolatility_Lag2,0.16266339297261587,0.5691950437334866
Model 4,3,Spread_cur,0.14580256585931609,0.7149976095928027
Model 4,4,QuarterlyVolatility_Lag3,0.06129976741380059,0.7762973770066033
Model 4,5,TradingMoney_cur,0.03351132218170773,0.809808699188311
Model 4,6,TradingTurnover_cur,0.024311926145526217,0.8341206253338372
Model 4,7,TradingVolume_cur,0.021392842532712286,0.8555134678665495
Model 4,8,Last3mCumulativeRevenueGrowthRate_last1,0.017234165560991433,0.8727476334275409
Model 4,9,ROE_last1,0.014397035184666337,0.8871446686122072
Model 4,10,Last3mCumulativeRevenue_last1,0.014155250075671436,0.9012999186878786
Model 4,11,ROA_last1,0.012515237728173149,0.9138151564160518
Model 4,12,ClosingPrice_cur,0.007429515787728294,0.9212446722037801
Model 4,13,EPS_last1,0.005851198851529887,0.92709587105531
Model 4,14,GrossMargin_last1,0.005030861331243968,0.932126732386554
Model 4,15,VIX_YoY_Lag2,0.003429617258162439,0.9355563496447165
Model 4,16,FnG_YoY,0.0025803690386925287,0.938136718683409
Model 4,17,SOX_YoY,0.002567905944902423,0.9407046246283114
Model 4,18,TotalUnempPct_YoY_Lag1_last1,0.002503734838507286,0.9432083594668187
Model 4,19,TotalUnempPct_YoY_last1,0.0024078448808778482,0.9456162043476966
Model 4,20,VIX_YoY_Lag1,0.002349513072591078,0.9479657174202877
Model 4,1,QuarterlyVolatility_Lag1,0.3923571938229405,0.3923571938229405
Model 4,2,QuarterlyVolatility_Lag2,0.17022664682389618,0.5625838406468366
Model 4,3,Spread_cur,0.15321041521493256,0.7157942558617691
Model 4,4,QuarterlyVolatility_Lag3,0.06865887350109036,0.7844531293628595
Model 4,5,TradingMoney_cur,0.030241128243085502,0.814694257605945
Model 4,6,TradingTurnover_cur,0.023536613302464978,0.83823087090841
Model 4,7,TradingVolume_cur,0.0223090590058339,0.8605399299142439
Model 4,8,Last3mCumulativeRevenueGrowthRate_last1,0.01473046861367533,0.8752703985279192
Model 4,9,ROE_last1,0.01429371524163147,0.8895641137695507
Model 4,10,ROA_last1,0.013072023491961455,0.9026361372615122
Model 4,11,Last3mCumulativeRevenue_last1,0.013056989056386005,0.9156931263178981
Model 4,12,ClosingPrice_cur,0.0074190456781740395,0.9231121719960722
Model 4,13,EPS_last1,0.005440749939657181,0.9285529219357294
Model 4,14,GrossMargin_last1,0.004619634813130161,0.9331725567488596
Model 4,15,VIX_YoY_Lag2,0.0028175668705054907,0.9359901236193651
Model 4,16,FnG_YoY,0.002586851689338287,0.9385769753087033
Model 4,17,TotalUnempPct_YoY_last1,0.0024880368145716986,0.941065012123275
Model 4,18,SOX_YoY,0.0023775452985232955,0.9434425574217983
Model 4,19,VIX_YoY_Lag3,0.0023340531585563764,0.9457766105803547
Model 4,20,IXIC_YoY,0.002179481824337857,0.9479560924046925
Model 4,1,QuarterlyVolatility_Lag1,0.38705028317753565,0.38705028317753565
Model 4,2,QuarterlyVolatility_Lag2,0.17442847955187818,0.5614787627294138
Model 4,3,Spread_cur,0.15617184695115266,0.7176506096805664
Model 4,4,QuarterlyVolatility_Lag3,0.06955650246722728,0.7872071121477937
Model 4,5,TradingMoney_cur,0.029509831668180102,0.8167169438159738
Model 4,6,TradingTurnover_cur,0.023898094502501025,0.8406150383184748
Model 4,7,TradingVolume_cur,0.02112301063614868,0.8617380489546235
Model 4,8,ROE_last1,0.014414286785988073,0.8761523357406116
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.013984853407674518,0.8901371891482861
Model 4,10,Last3mCumulativeRevenue_last1,0.012964890957946161,0.9031020801062323
Model 4,11,ROA_last1,0.012351721663031853,0.9154538017692642
Model 4,12,ClosingPrice_cur,0.007162548754972859,0.9226163505242371
Model 4,13,EPS_last1,0.005383721082450871,0.928000071606688
Model 4,14,GrossMargin_last1,0.004647154328369563,0.9326472259350576
Model 4,15,VIX_YoY_Lag2,0.0027484067385066114,0.9353956326735642
Model 4,16,FnG_YoY,0.002418674269756571,0.9378143069433208
Model 4,17,TotalUnempPct_YoY_last1,0.002324545731515512,0.9401388526748363
Model 4,18,SOX_YoY,0.002298549973566672,0.942437402648403
Model 4,19,VIX_YoY_Lag3,0.0022730635076309547,0.9447104661560339
Model 4,20,VIX_YoY_Lag1,0.0022061580511749347,0.9469166242072089
Model 4,1,QuarterlyVolatility_Lag1,0.3722801604308804,0.3722801604308804
Model 4,2,QuarterlyVolatility_Lag2,0.13792355190933372,0.5102037123402141
Model 4,3,Spread_cur,0.13453774348179773,0.6447414558220118
Model 4,4,QuarterlyVolatility_Lag3,0.06706290940917324,0.7118043652311851
Model 4,5,TradingVolume_cur,0.03274172615754205,0.7445460913887271
Model 4,6,TradingMoney_cur,0.03193337371486331,0.7764794651035903
Model 4,7,TradingTurnover_cur,0.026591947216626277,0.8030714123202166
Model 4,8,ROE_last1,0.021677610024107858,0.8247490223443245
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.01962423747116644,0.8443732598154909
Model 4,10,ROA_last1,0.018937686760233684,0.8633109465757246
Model 4,11,Last3mCumulativeRevenue_last1,0.017693239270439507,0.8810041858461641
Model 4,12,ClosingPrice_cur,0.011913376062835726,0.8929175619089998
Model 4,13,EPS_last1,0.011373998292598735,0.9042915602015986
Model 4,14,GrossMargin_last1,0.009231042900956655,0.9135226031025553
Model 4,15,VIX_YoY_Lag2,0.0036787883009867495,0.9172013914035421
Model 4,16,VIX_YoY_Lag1,0.0034443184555598013,0.9206457098591019
Model 4,17,SOX_YoY,0.0031082686002003672,0.9237539784593023
Model 4,18,TotalUnempPct_YoY_last1,0.0027777303696450177,0.9265317088289473
Model 4,19,TotalUnempPct_last1,0.0027726541954155265,0.9293043630243628
Model 4,20,VIX_YoY_Lag3,0.0026523116279435622,0.9319566746523064
Model 4,1,QuarterlyVolatility_Lag1,0.34816200784073054,0.34816200784073054
Model 4,2,QuarterlyVolatility_Lag2,0.1531468756974341,0.5013088835381646
Model 4,3,Spread_cur,0.14224495543547674,0.6435538389736414
Model 4,4,QuarterlyVolatility_Lag3,0.06934050920579873,0.7128943481794401
Model 4,5,TradingMoney_cur,0.03325922030179936,0.7461535684812395
Model 4,6,TradingVolume_cur,0.02933015011433731,0.7754837185955767
Model 4,7,TradingTurnover_cur,0.028555327246448173,0.8040390458420249
Model 4,8,ROE_last1,0.021217559888974072,0.825256605730999
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.0197306320357786,0.8449872377667776
Model 4,10,ROA_last1,0.01836777260375914,0.8633550103705367
Model 4,11,Last3mCumulativeRevenue_last1,0.018039166375981467,0.8813941767465182
Model 4,12,ClosingPrice_cur,0.012922786058172523,0.8943169628046908
Model 4,13,EPS_last1,0.010556821397654948,0.9048737842023457
Model 4,14,GrossMargin_last1,0.008943794126434373,0.9138175783287801
Model 4,15,VIX_YoY_Lag2,0.0036080281643494877,0.9174256064931295
Model 4,16,VIX_YoY_Lag1,0.0030412105266223698,0.9204668170197519
Model 4,17,VIX_YoY_Lag3,0.0028900159548778843,0.9233568329746298
Model 4,18,IXIC_YoY,0.002711592339153449,0.9260684253137832
Model 4,19,FnG_YoY,0.0027027776688015558,0.9287712029825848
Model 4,20,TotalUnempPct_YoY_last1,0.0026880699333626927,0.9314592729159474
Model 4,1,QuarterlyVolatility_Lag1,0.34139685235565953,0.34139685235565953
Model 4,2,QuarterlyVolatility_Lag2,0.15488524380506266,0.49628209616072216
Model 4,3,Spread_cur,0.14898035305118243,0.6452624492119046
Model 4,4,QuarterlyVolatility_Lag3,0.07008098532918726,0.7153434345410918
Model 4,5,TradingMoney_cur,0.0341108334540057,0.7494542679950975
Model 4,6,TradingTurnover_cur,0.029453604863573235,0.7789078728586707
Model 4,7,TradingVolume_cur,0.027589976964493692,0.8064978498231644
Model 4,8,ROE_last1,0.020917415251665347,0.8274152650748298
Model 4,9,Last3mCumulativeRevenueGrowthRate_last1,0.018727539448427546,0.8461428045232573
Model 4,10,Last3mCumulativeRevenue_last1,0.01851350563824852,0.8646563101615058
Model 4,11,ROA_last1,0.017853435635122095,0.8825097457966279
Model 4,12,ClosingPrice_cur,0.01253423964138277,0.8950439854380107
Model 4,13,EPS_last1,0.010085554668409944,0.9051295401064207
Model 4,14,GrossMargin_last1,0.008885948316024985,0.9140154884224456
Model 4,15,VIX_YoY_Lag2,0.003343776859713167,0.9173592652821588
Model 4,16,VIX_YoY_Lag1,0.003212395143932041,0.9205716604260908
Model 4,17,VIX_YoY_Lag3,0.0027678789659420287,0.9233395393920328
Model 4,18,SOX_YoY_Lag3,0.0026648817827714987,0.9260044211748043
Model 4,19,IXIC_YoY,0.002658390442907606,0.9286628116177119
Model 4,20,TotalUnempPct_YoY_last1,0.0026352491957337193,0.9312980608134457
Model 4,1,QuarterlyVolatility_Lag1,0.37616375241254657,0.37616375241254657
Model 4,2,QuarterlyVolatility_Lag2,0.15296721825649523,0.5291309706690418
Model 4,3,Spread_cur,0.12403712061459776,0.6531680912836395
Model 4,4,QuarterlyVolatility_Lag3,0.06982983026882537,0.7229979215524649
